TestName,NrEvents,NrGoroutines,NrNotEmptyGoroutines,NrSpawnEvents,NrRoutineEndEvents,NrAtomics,NrAtomicEvents,NrChannels,NrBufferedChannels,NrUnbufferedChannels,NrChannelEvents,NrBufferedChannelEvents,NrUnbufferedChannelEvents,NrSelectEvents,NrSelectCases,NrSelectNonDefaultEvents,NrSelectDefaultEvents,NrMutex,NrMutexEvents,NrWaitgroup,NrWaitgroupEvent,NrCondVariables,NrCondVariablesEvents,NrOnce,NrOnceOperations,NrTotalDetectedA01,NrTotalDetectedA02,NrTotalDetectedA03,NrTotalDetectedA04,NrTotalDetectedA05,NrTotalDetectedA06,NrTotalDetectedA07,NrTotalDetectedA08,NrTotalDetectedA09,NrTotalDetectedA10,NrTotalDetectedP01,NrTotalDetectedP03,NrTotalDetectedP04,NrTotalDetectedP05,NrTotalDetectedP06,NrTotalDetectedL00,NrTotalDetectedL01,NrTotalDetectedL02,NrTotalDetectedL03,NrTotalDetectedL04,NrTotalDetectedL05,NrTotalDetectedL06,NrTotalDetectedL07,NrTotalDetectedL08,NrTotalDetectedL09,NrTotalDetectedL10,NrTotalDetectedL11,NrUniqueDetectedA01,NrUniqueDetectedA02,NrUniqueDetectedA03,NrUniqueDetectedA04,NrUniqueDetectedA05,NrUniqueDetectedA06,NrUniqueDetectedA07,NrUniqueDetectedA08,NrUniqueDetectedA09,NrUniqueDetectedA10,NrUniqueDetectedP01,NrUniqueDetectedP03,NrUniqueDetectedP04,NrUniqueDetectedP05,NrUniqueDetectedP06,NrUniqueDetectedL00,NrUniqueDetectedL01,NrUniqueDetectedL02,NrUniqueDetectedL03,NrUniqueDetectedL04,NrUniqueDetectedL05,NrUniqueDetectedL06,NrUniqueDetectedL07,NrUniqueDetectedL08,NrUniqueDetectedL09,NrUniqueDetectedL10,NrUniqueDetectedL11,NrTotalReplayWrittenA01,NrTotalReplayWrittenA02,NrTotalReplayWrittenA03,NrTotalReplayWrittenA04,NrTotalReplayWrittenA05,NrTotalReplayWrittenA06,NrTotalReplayWrittenA07,NrTotalReplayWrittenA08,NrTotalReplayWrittenA09,NrTotalReplayWrittenA10,NrTotalReplayWrittenP01,NrTotalReplayWrittenP03,NrTotalReplayWrittenP04,NrTotalReplayWrittenP05,NrTotalReplayWrittenP06,NrTotalReplayWrittenL00,NrTotalReplayWrittenL01,NrTotalReplayWrittenL02,NrTotalReplayWrittenL03,NrTotalReplayWrittenL04,NrTotalReplayWrittenL05,NrTotalReplayWrittenL06,NrTotalReplayWrittenL07,NrTotalReplayWrittenL08,NrTotalReplayWrittenL09,NrTotalReplayWrittenL10,NrTotalReplayWrittenL11,NrUniqueReplayWrittenA01,NrUniqueReplayWrittenA02,NrUniqueReplayWrittenA03,NrUniqueReplayWrittenA04,NrUniqueReplayWrittenA05,NrUniqueReplayWrittenA06,NrUniqueReplayWrittenA07,NrUniqueReplayWrittenA08,NrUniqueReplayWrittenA09,NrUniqueReplayWrittenA10,NrUniqueReplayWrittenP01,NrUniqueReplayWrittenP03,NrUniqueReplayWrittenP04,NrUniqueReplayWrittenP05,NrUniqueReplayWrittenP06,NrUniqueReplayWrittenL00,NrUniqueReplayWrittenL01,NrUniqueReplayWrittenL02,NrUniqueReplayWrittenL03,NrUniqueReplayWrittenL04,NrUniqueReplayWrittenL05,NrUniqueReplayWrittenL06,NrUniqueReplayWrittenL07,NrUniqueReplayWrittenL08,NrUniqueReplayWrittenL09,NrUniqueReplayWrittenL10,NrUniqueReplayWrittenL11,NrTotalReplaySuccessfulA01,NrTotalReplaySuccessfulA02,NrTotalReplaySuccessfulA03,NrTotalReplaySuccessfulA04,NrTotalReplaySuccessfulA05,NrTotalReplaySuccessfulA06,NrTotalReplaySuccessfulA07,NrTotalReplaySuccessfulA08,NrTotalReplaySuccessfulA09,NrTotalReplaySuccessfulA10,NrTotalReplaySuccessfulP01,NrTotalReplaySuccessfulP03,NrTotalReplaySuccessfulP04,NrTotalReplaySuccessfulP05,NrTotalReplaySuccessfulP06,NrTotalReplaySuccessfulL00,NrTotalReplaySuccessfulL01,NrTotalReplaySuccessfulL02,NrTotalReplaySuccessfulL03,NrTotalReplaySuccessfulL04,NrTotalReplaySuccessfulL05,NrTotalReplaySuccessfulL06,NrTotalReplaySuccessfulL07,NrTotalReplaySuccessfulL08,NrTotalReplaySuccessfulL09,NrTotalReplaySuccessfulL10,NrTotalReplaySuccessfulL11,NrUniqueReplaySuccessfulA01,NrUniqueReplaySuccessfulA02,NrUniqueReplaySuccessfulA03,NrUniqueReplaySuccessfulA04,NrUniqueReplaySuccessfulA05,NrUniqueReplaySuccessfulA06,NrUniqueReplaySuccessfulA07,NrUniqueReplaySuccessfulA08,NrUniqueReplaySuccessfulA09,NrUniqueReplaySuccessfulA10,NrUniqueReplaySuccessfulP01,NrUniqueReplaySuccessfulP03,NrUniqueReplaySuccessfulP04,NrUniqueReplaySuccessfulP05,NrUniqueReplaySuccessfulP06,NrUniqueReplaySuccessfulL00,NrUniqueReplaySuccessfulL01,NrUniqueReplaySuccessfulL02,NrUniqueReplaySuccessfulL03,NrUniqueReplaySuccessfulL04,NrUniqueReplaySuccessfulL05,NrUniqueReplaySuccessfulL06,NrUniqueReplaySuccessfulL07,NrUniqueReplaySuccessfulL08,NrUniqueReplaySuccessfulL09,NrUniqueReplaySuccessfulL10,NrUniqueReplaySuccessfulL11,NrTotalUnexpectedPanicA01,NrTotalUnexpectedPanicA02,NrTotalUnexpectedPanicA03,NrTotalUnexpectedPanicA04,NrTotalUnexpectedPanicA05,NrTotalUnexpectedPanicA06,NrTotalUnexpectedPanicA07,NrTotalUnexpectedPanicA08,NrTotalUnexpectedPanicA09,NrTotalUnexpectedPanicA10,NrTotalUnexpectedPanicP01,NrTotalUnexpectedPanicP03,NrTotalUnexpectedPanicP04,NrTotalUnexpectedPanicP05,NrTotalUnexpectedPanicP06,NrTotalUnexpectedPanicL00,NrTotalUnexpectedPanicL01,NrTotalUnexpectedPanicL02,NrTotalUnexpectedPanicL03,NrTotalUnexpectedPanicL04,NrTotalUnexpectedPanicL05,NrTotalUnexpectedPanicL06,NrTotalUnexpectedPanicL07,NrTotalUnexpectedPanicL08,NrTotalUnexpectedPanicL09,NrTotalUnexpectedPanicL10,NrTotalUnexpectedPanicL11,NrUniqueUnexpectedPanicA01,NrUniqueUnexpectedPanicA02,NrUniqueUnexpectedPanicA03,NrUniqueUnexpectedPanicA04,NrUniqueUnexpectedPanicA05,NrUniqueUnexpectedPanicA06,NrUniqueUnexpectedPanicA07,NrUniqueUnexpectedPanicA08,NrUniqueUnexpectedPanicA09,NrUniqueUnexpectedPanicA10,NrUniqueUnexpectedPanicP01,NrUniqueUnexpectedPanicP03,NrUniqueUnexpectedPanicP04,NrUniqueUnexpectedPanicP05,NrUniqueUnexpectedPanicP06,NrUniqueUnexpectedPanicL00,NrUniqueUnexpectedPanicL01,NrUniqueUnexpectedPanicL02,NrUniqueUnexpectedPanicL03,NrUniqueUnexpectedPanicL04,NrUniqueUnexpectedPanicL05,NrUniqueUnexpectedPanicL06,NrUniqueUnexpectedPanicL07,NrUniqueUnexpectedPanicL08,NrUniqueUnexpectedPanicL09,NrUniqueUnexpectedPanicL10,NrUniqueUnexpectedPanicL11
TestMixedDeadlock_No_MD_ForkMustOrder,13,2,2,1,2,0,0,2,1,1,4,2,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
